unitId,id,displayOrder,category,unitClass,combatType,species,name,tier,tierNumber,capacityType,capacityCost,baseStrength,baseHealth,goldRevivalCost,silverRevivalCost,icon,bonus_flying,bonus_mounted,bonus_melee,bonus_ranged,bonus_epic,bonus_arachne,bonus_elemental,bonus_beast,bonus_dragon,bonus_giant,bonus_fortification,bonus_siege,bonus_human,bonus_doubleDamage
83,monster-m5-melee-fearsome-manticore,18,monster,MONSTER,MELEE,BEAST,FEARSOME MANTICORE,M5,5,DOMINANCE,22,46000,138000,352,3520,assets/unit-icons/monster-m5-melee-fearsome-manticore.jpeg,2.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.24,0.0,0.0,0.0,0.0
84,monster-m5-flying-flaming-centaur,19,monster,MONSTER,FLYING,ELEMENTAL,FLAMING CENTAUR,M5,5,DOMINANCE,21,44000,132000,336,3360,assets/unit-icons/monster-m5-flying-flaming-centaur.jpeg,0.0,0.0,0.0,4.15,0.0,0.0,0.0,1.62,0.0,0.0,0.0,0.0,0.0,0.0
85,monster-m5-mounted-desert-vanquisher,20,monster,MONSTER,MOUNTED,DRAGON,DESERT VANQUISHER,M5,5,DOMINANCE,20,42000,126000,320,3200,assets/unit-icons/monster-m5-mounted-desert-vanquisher.jpeg,0.0,0.0,0.0,2.53,0.0,0.0,3.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,monster-m4-flying-ice-phoenix,21,monster,MONSTER,FLYING,ELEMENTAL,ICE PHOENIX,M4,4,DOMINANCE,15,17000,51000,240,2400,assets/unit-icons/monster-m4-flying-ice-phoenix.jpeg,2.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.62,0.0,0.0,0.0,0.0,0.0
87,monster-m4-ranged-magic-dragon,22,monster,MONSTER,RANGED,DRAGON,MAGIC DRAGON,M4,4,DOMINANCE,13,15000,45000,208,2080,assets/unit-icons/monster-m4-ranged-magic-dragon.jpeg,0.0,0.0,1.69,2.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,monster-m4-melee-many-armed-guardian,23,monster,MONSTER,MELEE,GIANT,MANY-ARMED GUARDIAN,M4,4,DOMINANCE,11,13000,39000,176,1760,assets/unit-icons/monster-m4-melee-many-armed-guardian.jpeg,0.0,1.15,0.0,0.0,0.0,0.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,monster-m4-ranged-gorgon-medusa,24,monster,MONSTER,RANGED,BEAST,GORGON MEDUSA,M4,4,DOMINANCE,10,12000,36000,160,1600,assets/unit-icons/monster-m4-ranged-gorgon-medusa.jpeg,1.08,0.0,2.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,monster-m3-flying-stone-gargoyle,25,monster,MONSTER,FLYING,GIANT,STONE GARGOYLE,M3,3,DOMINANCE,8,5200,15600,128,1280,assets/unit-icons/monster-m3-flying-stone-gargoyle.jpeg,0.0,0.0,1.85,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0
91,monster-m3-flying-emerald-dragon,26,monster,MONSTER,FLYING,DRAGON,EMERALD DRAGON,M3,3,DOMINANCE,7,4500,13500,112,1120,assets/unit-icons/monster-m3-flying-emerald-dragon.jpeg,0.0,1.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.0
92,monster-m3-mounted-battle-boar,27,monster,MONSTER,MOUNTED,BEAST,BATTLE BOAR,M3,3,DOMINANCE,6,3900,11700,96,960,assets/unit-icons/monster-m3-mounted-battle-boar.jpeg,0.0,1.44,0.0,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,monster-m3-ranged-water-elemental,28,monster,MONSTER,RANGED,ELEMENTAL,WATER ELEMENTAL,M3,3,DOMINANCE,3,1900,5700,48,480,assets/unit-icons/monster-m3-ranged-water-elemental.jpeg,1.44,0.0,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,mercenary-2-com-flying-wyvern,1,mercenary,CURSED,FLYING,CURSED,WYVERN,2-COM,2,AUTHORITY,63,690000,2070000,500,5000,assets/unit-icons/mercenary-2-com-flying-wyvern.jpeg,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,mercenary-7-com-ranged-fire-lord,2,mercenary,MONSTER,RANGED,ELEMENTAL,FIRE LORD,7-MNST,7,AUTHORITY,164,560000,1680000,1310,13100,assets/unit-icons/mercenary-7-com-ranged-fire-lord.jpeg,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0
96,mercenary-2-com-mounted-warden,3,mercenary,ELVES,MOUNTED,ELVES,WARDEN,2-COM,2,AUTHORITY,43,470000,1410000,340,3400,assets/unit-icons/mercenary-2-com-mounted-warden.jpeg,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,mercenary-2-com-ranged-eternal-cannoneer,4,mercenary,UNDEAD,RANGED,UNDEAD,ETERNAL CANNONEER,2-COM,2,AUTHORITY,40,440000,1320000,320,3200,assets/unit-icons/mercenary-2-com-ranged-eternal-cannoneer.jpeg,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,mercenary-7-com-melee-sand-worm,5,mercenary,MONSTER,MELEE,ELEMENTAL,SAND WORM,7-MNST,7,AUTHORITY,128,430000,1290000,1020,10200,assets/unit-icons/mercenary-7-com-melee-sand-worm.jpeg,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
99,mercenary-2-com-melee-demonic-salamander,6,mercenary,DEMON,MELEE,DEMON,DEMONIC SALAMANDER,2-COM,2,AUTHORITY,38,410000,1230000,300,3000,assets/unit-icons/mercenary-2-com-melee-demonic-salamander.jpeg,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,mercenary-7-com-flying-cursed-dragon,7,mercenary,MONSTER,FLYING,DRAGON,CURSED DRAGON,7-MNST,7,AUTHORITY,93,320000,960000,740,7400,assets/unit-icons/mercenary-7-com-flying-cursed-dragon.jpeg,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
101,mercenary-7-com-flying-life-dragon,8,mercenary,MONSTER,FLYING,DRAGON,LIFE DRAGON,7-MNST,7,AUTHORITY,70,240000,720000,560,5600,assets/unit-icons/mercenary-7-com-flying-life-dragon.jpeg,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
102,mercenary-2-grd-flying-warregal,9,mercenary,GUARDSMAN,FLYING,BEAST,WARREGAL,2-GRD,2,AUTHORITY,20,220000,660000,160,1600,assets/unit-icons/mercenary-2-grd-flying-warregal.jpeg,0.0,19.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.51,0.0,0.0,0.0
103,mercenary-2-spcl-flying-jago,10,mercenary,SPECIALIST,FLYING,BEAST,JAGO,2-SPCL,2,AUTHORITY,20,220000,660000,160,1600,assets/unit-icons/mercenary-2-spcl-flying-jago.jpeg,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.25,0.0,0.0,0.0
104,mercenary-7-com-ranged-overlord,11,mercenary,MONSTER,RANGED,GIANT,OVERLORD,7-MNST,7,AUTHORITY,60,200000,600000,480,4800,assets/unit-icons/mercenary-7-com-ranged-overlord.jpeg,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
105,mercenary-6-com-melee-archdemon,12,mercenary,MONSTER,MELEE,GIANT,ARCHDEMON,6-MNST,6,AUTHORITY,95,180000,540000,760,7600,assets/unit-icons/mercenary-6-com-melee-archdemon.jpeg,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0
106,mercenary-7-mnst-flying-golden-dragon,13,mercenary,MONSTER,FLYING,DRAGON,GOLDEN DRAGON,7-MNST,7,AUTHORITY,50,170000,510000,400,4000,assets/unit-icons/mercenary-7-mnst-flying-golden-dragon.jpeg,0.0,9.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.65,0.0,0.0,0.0,0.0
107,mercenary-7-mnst-ranged-lightning-lord,14,mercenary,MONSTER,RANGED,GIANT,LIGHTNING LORD,7-MNST,7,AUTHORITY,45,153000,459000,360,3600,assets/unit-icons/mercenary-7-mnst-ranged-lightning-lord.jpeg,0.0,0.0,5.7,0.0,0.0,0.0,0.0,7.29,0.0,0.0,0.0,0.0,0.0,0.0
108,mercenary-7-mnst-mounted-sea-lord,15,mercenary,MONSTER,MOUNTED,ELEMENTAL,SEA LORD,7-MNST,7,AUTHORITY,40,140000,420000,320,3200,assets/unit-icons/mercenary-7-mnst-mounted-sea-lord.jpeg,0.0,0.0,0.0,7.52,0.0,0.0,0.0,0.0,5.47,0.0,0.0,0.0,0.0,0.0
109,mercenary-7-grd-flying-sphynx-7,16,mercenary,GUARDSMAN,FLYING,BEAST,SPHYNX 7,7-GRD,7,AUTHORITY,40,136000,408000,320,3200,assets/unit-icons/mercenary-7-grd-flying-sphynx-7.jpeg,0.0,9.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.65,0.0,0.0,0.0
110,mercenary-7-spcl-flying-shedu-7,17,mercenary,SPECIALIST,FLYING,BEAST,SHEDU 7,7-SPCL,7,AUTHORITY,40,136000,408000,320,3200,assets/unit-icons/mercenary-7-spcl-flying-shedu-7.jpeg,0.0,4.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.83,0.0,1.6,0.0
111,mercenary-6-mnst-melee-abomination,18,mercenary,MONSTER,MELEE,BEAST,ABOMINATION,6-MNST,6,AUTHORITY,68,130000,390000,540,5400,assets/unit-icons/mercenary-6-mnst-melee-abomination.jpeg,0.0,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,mercenary-6-mnst-melee-cursed-dendroid,19,mercenary,MONSTER,MELEE,ELEMENTAL,CURSED DENDROID,6-MNST,6,AUTHORITY,57,110000,330000,450,4500,assets/unit-icons/mercenary-6-mnst-melee-cursed-dendroid.jpeg,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
113,mercenary-6-mnst-melee-ent,20,mercenary,MONSTER,MELEE,ELEMENTAL,ENT,6-MNST,6,AUTHORITY,39,73000,219000,310,3100,assets/unit-icons/mercenary-6-mnst-melee-ent.jpeg,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0
114,mercenary-6-com-melee-bone-golem,21,mercenary,UNDEAD,MELEE,UNDEAD,BONE GOLEM,6-COM,6,AUTHORITY,37,70000,210000,300,3000,assets/unit-icons/mercenary-6-com-melee-bone-golem.jpeg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.2
115,mercenary-6-com-mounted-death-chariot,22,mercenary,UNDEAD,MOUNTED,UNDEAD,DEATH CHARIOT,6-COM,6,AUTHORITY,30,57000,171000,240,2400,assets/unit-icons/mercenary-6-com-mounted-death-chariot.jpeg,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,mercenary-2-eng-siege-ariel,23,mercenary,ENGINEER,SIEGE,HUMAN,ARIEL,2-ENG,2,AUTHORITY,10,55000,330000,80,800,assets/unit-icons/mercenary-2-eng-siege-ariel.jpeg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67,0.0,0.0,0.0
117,mercenary-5-com-mounted-fireworm-rider,24,mercenary,DEMON,MOUNTED,DEMON,FIREWORM RIDER,5-COM,5,AUTHORITY,48,50000,150000,380,3800,assets/unit-icons/mercenary-5-com-mounted-fireworm-rider.jpeg,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,mercenary-5-mnst-ranged-cyclops,25,mercenary,MONSTER,RANGED,GIANT,CYCLOPS,5-MNST,5,AUTHORITY,43,45000,135000,340,3400,assets/unit-icons/mercenary-5-mnst-ranged-cyclops.jpeg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,mercenary-5-com-flying-ifrit,26,mercenary,DEMON,FLYING,DEMON,IFRIT,5-COM,5,AUTHORITY,42,44000,132000,330,3300,assets/unit-icons/mercenary-5-com-flying-ifrit.jpeg,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
120,mercenary-5-com-mounted-scorpion-rider,27,mercenary,BARBARIAN,MOUNTED,BARBARIAN,SCORPION RIDER,5-COM,5,AUTHORITY,36,37000,111000,280,2800,assets/unit-icons/mercenary-5-com-mounted-scorpion-rider.jpeg,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,mercenary-5-mnst-melee-giant-zombie,28,mercenary,MONSTER,MELEE,GIANT,GIANT ZOMBIE,5-MNST,5,AUTHORITY,32,33000,99000,250,2500,assets/unit-icons/mercenary-5-mnst-melee-giant-zombie.jpeg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,mercenary-5-com-mounted-bull-rider,29,mercenary,CURSED,MOUNTED,CURSED,BULL RIDER,5-COM,5,AUTHORITY,28,29000,87000,220,2200,assets/unit-icons/mercenary-5-com-mounted-bull-rider.jpeg,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,mercenary-5-com-mounted-unicorn-rider,30,mercenary,ELVES,MOUNTED,ELVES,UNICORN RIDER,5-COM,5,AUTHORITY,26,27000,81000,200,2000,assets/unit-icons/mercenary-5-com-mounted-unicorn-rider.jpeg,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,mercenary-2-ex-epic-event-epic-hunter-2,31,mercenary,GUARDSMAN,EPIC,EPIC HUNTER,EVENT EPIC HUNTER 2,2-EX,2,AUTHORITY,1,25000,75000,8,80,assets/unit-icons/mercenary-2-ex-epic-event-epic-hunter-2.jpeg,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,mercenary-2-emh-epic-superior-hunter-2,32,mercenary,GUARDSMAN,EPIC,EPIC HUNTER,SUPERIOR HUNTER 2,2-EMH,2,AUTHORITY,1,25000,75000,8,80,assets/unit-icons/mercenary-2-emh-epic-superior-hunter-2.jpeg,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,mercenary-2-grd-mounted-quicksand,33,mercenary,GUARDSMAN,MOUNTED,HUMAN,QUICKSAND,2-GRD,2,AUTHORITY,2,22000,66000,16,160,assets/unit-icons/mercenary-2-grd-mounted-quicksand.jpeg,0.0,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.84,0.0,0.0
127,mercenary-2-spcl-mounted-galloper,34,mercenary,SPECIALIST,MOUNTED,HUMAN,GALLOPER,2-SPCL,2,AUTHORITY,2,22000,66000,16,160,assets/unit-icons/mercenary-2-spcl-mounted-galloper.jpeg,0.0,0.0,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.92,0.0,0.0
128,mercenary-5-mnst-melee-bear,35,mercenary,MONSTER,MELEE,BEAST,BEAR,5-MNST,5,AUTHORITY,21,22000,66000,160,1600,assets/unit-icons/mercenary-5-mnst-melee-bear.jpeg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,mercenary-5-mnst-flying-gargoyle,36,mercenary,MONSTER,FLYING,BEAST,GARGOYLE,5-MNST,5,AUTHORITY,19,19000,57000,150,1500,assets/unit-icons/mercenary-5-mnst-flying-gargoyle.jpeg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,mercenary-6-grd-flying-sphynx-6,37,mercenary,GUARDSMAN,FLYING,BEAST,SPHYNX 6,6-GRD,6,AUTHORITY,10,18900,56700,320,3200,assets/unit-icons/mercenary-6-grd-flying-sphynx-6.jpeg,0.0,5.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.11,0.0,0.0,0.0
131,mercenary-6-spcl-flying-shedu-6,38,mercenary,SPECIALIST,FLYING,BEAST,SHEDU 6,6-SPCL,6,AUTHORITY,10,18900,56700,320,3200,assets/unit-icons/mercenary-6-spcl-flying-shedu-6.jpeg,0.0,2.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.56,0.0,1.05,0.0
132,mercenary-7-eng-siege-palintone,39,mercenary,ENGINEER,SIEGE,HUMAN,PALINTONE,7-ENG,7,AUTHORITY,10,17000,102000,80,800,assets/unit-icons/mercenary-7-eng-siege-palintone.jpeg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,0.0,0.0,0.0
133,mercenary-2-arne-mounted-combat-anteater,40,mercenary,ARACHNE,MOUNTED,HUMAN,COMBAT ANTEATER,2-ARNE,2,AUTHORITY,1,11400,34200,8,80,assets/unit-icons/mercenary-2-arne-mounted-combat-anteater.jpeg,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,mercenary-2-arne-melee-chitinous-defender,41,mercenary,ARACHNE,MELEE,HUMAN,CHITINOUS DEFENDER,2-ARNE,2,AUTHORITY,1,11200,33600,8,80,assets/unit-icons/mercenary-2-arne-melee-chitinous-defender.jpeg,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,mercenary-2-grd-ranged-highlander,42,mercenary,GUARDSMAN,RANGED,HUMAN,HIGHLANDER,2-GRD,2,AUTHORITY,1,11000,33000,8,80,assets/unit-icons/mercenary-2-grd-ranged-highlander.jpeg,17.17,0.0,13.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,mercenary-2-grd-melee-slavic-warrior,43,mercenary,GUARDSMAN,MELEE,HUMAN,SLAVIC WARRIOR,2-GRD,2,AUTHORITY,1,11000,33000,8,80,assets/unit-icons/mercenary-2-grd-melee-slavic-warrior.jpeg,0.0,10.0,0.0,0.0,0.0,0.0,0.0,20.5,0.0,0.0,0.0,0.0,0.0,0.0
137,mercenary-2-spcl-ranged-pounder,44,mercenary,SPECIALIST,RANGED,HUMAN,POUNDER,2-SPCL,2,AUTHORITY,1,11000,33000,8,80,assets/unit-icons/mercenary-2-spcl-ranged-pounder.jpeg,8.59,0.0,6.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,mercenary-2-spcl-melee-scarface,45,mercenary,SPECIALIST,MELEE,HUMAN,SCARFACE,2-SPCL,2,AUTHORITY,1,11000,33000,8,80,assets/unit-icons/mercenary-2-spcl-melee-scarface.jpeg,0.0,5.0,0.0,0.0,0.0,0.0,0.0,10.25,0.0,0.0,0.0,0.0,0.0,0.0
139,mercenary-2-arne-flying-wasp-man,46,mercenary,ARACHNE,FLYING,HUMAN,WASP-MAN,2-ARNE,2,AUTHORITY,1,10800,32400,8,80,assets/unit-icons/mercenary-2-arne-flying-wasp-man.jpeg,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,mercenary-2-arne-ranged-grim-stalker,47,mercenary,ARACHNE,RANGED,HUMAN,GRIM STALKER,2-ARNE,2,AUTHORITY,1,10600,31800,8,80,assets/unit-icons/mercenary-2-arne-ranged-grim-stalker.jpeg,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,mercenary-6-eng-siege-trebuchet-6,48,mercenary,ENGINEER,SIEGE,HUMAN,TREBUCHET 6,6-ENG,6,AUTHORITY,10,9500,57000,80,800,assets/unit-icons/mercenary-6-eng-siege-trebuchet-6.jpeg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.94,0.0,0.0,0.0
142,mercenary-7-grd-mounted-chariot-7,49,mercenary,GUARDSMAN,MOUNTED,HUMAN,CHARIOT 7,7-GRD,7,AUTHORITY,2,6800,20400,16,160,assets/unit-icons/mercenary-7-grd-mounted-chariot-7.jpeg,0.0,0.0,0.0,7.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.47,0.0,0.05
143,mercenary-7-spcl-mounted-rhino-rider-7,50,mercenary,SPECIALIST,MOUNTED,HUMAN,RHINO RIDER 7,7-SPCL,7,AUTHORITY,2,6800,20400,16,160,assets/unit-icons/mercenary-7-spcl-mounted-rhino-rider-7.jpeg,0.0,0.0,0.0,3.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.74,1.6,0.0
144,mercenary-5-eng-siege-scorpion-5,51,mercenary,ENGINEER,SIEGE,HUMAN,SCORPION V,5-ENG,5,AUTHORITY,10,5250,32000,80,800,assets/unit-icons/mercenary-5-eng-siege-scorpion-5.jpeg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.29,0.0,0.0,0.0
145,mercenary-6-grd-mounted-chariot-6,52,mercenary,GUARDSMAN,MOUNTED,HUMAN,CHARIOT 6,6-GRD,6,AUTHORITY,2,3800,11400,16,160,assets/unit-icons/mercenary-6-grd-mounted-chariot-6.jpeg,0.0,0.0,0.0,4.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,0.0,0.05
146,mercenary-6-spcl-mounted-rhino-rider-6,53,mercenary,SPECIALIST,MOUNTED,HUMAN,RHINO RIDER 6,6-SPCL,6,AUTHORITY,2,3780,11340,16,160,assets/unit-icons/mercenary-6-spcl-mounted-rhino-rider-6.jpeg,0.0,0.0,0.0,2.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.05,1.05,0.0
147,mercenary-7-ex-epic-event-epic-hunter-7,54,mercenary,GUARDSMAN,EPIC,EPIC HUNTER,EVENT EPIC HUNTER 7,7-EX,7,AUTHORITY,1,3740,11220,8,80,assets/unit-icons/mercenary-7-ex-epic-event-epic-hunter-7.jpeg,0.0,0.0,0.0,0.0,9.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,mercenary-7-emh-epic-superior-hunter-7,55,mercenary,GUARDSMAN,EPIC,EPIC HUNTER,SUPERIOR HUNTER 7,7-EMH,7,AUTHORITY,1,3740,11220,8,80,assets/unit-icons/mercenary-7-emh-epic-superior-hunter-7.jpeg,0.0,0.0,0.0,0.0,9.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,mercenary-7-arne-mounted-combat-anteater-7,56,mercenary,ARACHNE,MOUNTED,HUMAN,COMBAT ANTEATER 7,7-ARNE,7,AUTHORITY,1,3600,10800,8,80,assets/unit-icons/mercenary-7-arne-mounted-combat-anteater-7.jpeg,0.0,0.0,0.0,0.0,0.0,11.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,mercenary-7-arne-melee-chitinous-defender-7,57,mercenary,ARACHNE,MELEE,HUMAN,CHITINOUS DEFENDER 7,7-ARNE,7,AUTHORITY,1,3500,10500,8,80,assets/unit-icons/mercenary-7-arne-melee-chitinous-defender-7.jpeg,0.0,0.0,0.0,0.0,0.0,11.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,mercenary-7-grd-melee-legionary-7,58,mercenary,GUARDSMAN,MELEE,HUMAN,LEGIONARY 7,7-GRD,7,AUTHORITY,1,3400,10200,8,80,assets/unit-icons/mercenary-7-grd-melee-legionary-7.jpeg,0.0,3.87,0.0,0.0,0.0,0.0,0.0,9.11,0.0,0.0,0.0,0.0,0.0,0.0
152,mercenary-7-grd-ranged-arbalester-7,59,mercenary,GUARDSMAN,RANGED,HUMAN,ARBALESTER 7,7-GRD,7,AUTHORITY,1,3400,10200,8,80,assets/unit-icons/mercenary-7-grd-ranged-arbalester-7.jpeg,7.29,0.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,mercenary-7-spcl-melee-knight-7,60,mercenary,SPECIALIST,MELEE,HUMAN,KNIGHT 7,7-SPCL,7,AUTHORITY,1,3400,10200,8,80,assets/unit-icons/mercenary-7-spcl-melee-knight-7.jpeg,0.0,1.94,0.0,0.0,0.0,0.0,0.0,4.56,0.0,0.0,0.0,0.0,1.6,0.0
154,mercenary-7-spcl-ranged-trailseeker-7,61,mercenary,SPECIALIST,RANGED,HUMAN,TRAILSEEKER 7,7-SPCL,7,AUTHORITY,1,3400,10200,8,80,assets/unit-icons/mercenary-7-spcl-ranged-trailseeker-7.jpeg,3.64,0.0,2.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0
155,mercenary-7-arne-flying-wasp-man-7,62,mercenary,ARACHNE,FLYING,HUMAN,WASP-MAN 7,7-ARNE,7,AUTHORITY,1,3300,9900,8,80,assets/unit-icons/mercenary-7-arne-flying-wasp-man-7.jpeg,0.0,0.0,0.0,0.0,0.0,11.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,mercenary-7-arne-ranged-grim-stalker-7,63,mercenary,ARACHNE,RANGED,HUMAN,GRIM STALKER 7,7-ARNE,7,AUTHORITY,1,3200,9600,8,80,assets/unit-icons/mercenary-7-arne-ranged-grim-stalker-7.jpeg,0.0,0.0,0.0,0.0,0.0,11.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,mercenary-6-ex-epic-event-epic-hunter-6,64,mercenary,GUARDSMAN,EPIC,EPIC HUNTER,EVENT EPIC HUNTER 6,6-EX,6,AUTHORITY,1,2030,6090,8,80,assets/unit-icons/mercenary-6-ex-epic-event-epic-hunter-6.jpeg,0.0,0.0,0.0,0.0,6.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,mercenary-6-emh-epic-superior-hunter-6,65,mercenary,GUARDSMAN,EPIC,EPIC HUNTER,SUPERIOR HUNTER 6,6-EMH,6,AUTHORITY,1,2030,6090,8,80,assets/unit-icons/mercenary-6-emh-epic-superior-hunter-6.jpeg,0.0,0.0,0.0,0.0,6.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,mercenary-6-arne-mounted-combat-anteater-6,66,mercenary,GUARDSMAN,MOUNTED,HUMAN,COMBAT ANTEATER 6,6-ARNE,6,AUTHORITY,1,2000,6000,8,80,assets/unit-icons/mercenary-6-arne-mounted-combat-anteater-6.jpeg,0.0,0.0,0.0,0.0,0.0,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,mercenary-6-arne-melee-chitinous-defender-6,67,mercenary,GUARDSMAN,MELEE,HUMAN,CHITINOUS DEFENDER 6,6-ARNE,6,AUTHORITY,1,1950,5850,8,80,assets/unit-icons/mercenary-6-arne-melee-chitinous-defender-6.jpeg,0.0,0.0,0.0,0.0,0.0,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
